	StationID	YEAR	MONTH	ELEMENT	VALUE	DAY	Snow (inches)	Season	Latitude	Longitude	Elevation	State	StationName	GSN_Flag	HCN_CRN_Flag	WMO_ID	CountryCode	CountryName	StateName
5962	USW00014942	1981	2	SNOW	76	10	2.9921259842519685	80-81	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6051	USW00014942	1981	11	SNOW	25	19	0.984251968503937	81-82	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6065	USW00014942	1981	12	SNOW	25	1	0.984251968503937	81-82	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6065	USW00014942	1981	12	SNOW	25	15	0.984251968503937	81-82	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6065	USW00014942	1981	12	SNOW	102	16	4.015748031496063	81-82	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6065	USW00014942	1981	12	SNOW	25	27	0.984251968503937	81-82	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6078	USW00014942	1982	1	SNOW	13	2	0.5118110236220472	81-82	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6078	USW00014942	1982	1	SNOW	25	3	0.984251968503937	81-82	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6078	USW00014942	1982	1	SNOW	13	12	0.5118110236220472	81-82	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6078	USW00014942	1982	1	SNOW	10	22	0.3937007874015748	81-82	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6092	USW00014942	1982	2	SNOW	20	1	0.7874015748031497	81-82	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6092	USW00014942	1982	2	SNOW	25	4	0.984251968503937	81-82	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6092	USW00014942	1982	2	SNOW	30	5	1.1811023622047245	81-82	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6103	USW00014942	1982	3	SNOW	64	2	2.5196850393700787	81-82	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6103	USW00014942	1982	3	SNOW	127	3	5.0	81-82	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6103	USW00014942	1982	3	SNOW	13	4	0.5118110236220472	81-82	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6118	USW00014942	1982	4	SNOW	13	5	0.5118110236220472	81-82	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6118	USW00014942	1982	4	SNOW	51	7	2.0078740157480315	81-82	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6118	USW00014942	1982	4	SNOW	10	8	0.3937007874015748	81-82	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6205	USW00014942	1982	12	SNOW	38	27	1.4960629921259843	82-83	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6205	USW00014942	1982	12	SNOW	64	28	2.5196850393700787	82-83	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6219	USW00014942	1983	1	SNOW	25	10	0.984251968503937	82-83	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6219	USW00014942	1983	1	SNOW	51	19	2.0078740157480315	82-83	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6219	USW00014942	1983	1	SNOW	38	25	1.4960629921259843	82-83	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6219	USW00014942	1983	1	SNOW	51	29	2.0078740157480315	82-83	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6231	USW00014942	1983	2	SNOW	97	1	3.818897637795276	82-83	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6231	USW00014942	1983	2	SNOW	76	2	2.9921259842519685	82-83	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6231	USW00014942	1983	2	SNOW	56	5	2.204724409448819	82-83	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6243	USW00014942	1983	3	SNOW	25	20	0.984251968503937	82-83	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6243	USW00014942	1983	3	SNOW	76	25	2.9921259842519685	82-83	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6243	USW00014942	1983	3	SNOW	127	26	5.0	82-83	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6255	USW00014942	1983	4	SNOW	25	5	0.984251968503937	82-83	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6255	USW00014942	1983	4	SNOW	25	13	0.984251968503937	82-83	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6255	USW00014942	1983	4	SNOW	25	14	0.984251968503937	82-83	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6327	USW00014942	1983	11	SNOW	25	23	0.984251968503937	83-84	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6327	USW00014942	1983	11	SNOW	8	26	0.31496062992125984	83-84	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6327	USW00014942	1983	11	SNOW	114	27	4.488188976377953	83-84	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6327	USW00014942	1983	11	SNOW	28	28	1.1023622047244095	83-84	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6341	USW00014942	1983	12	SNOW	3	5	0.11811023622047245	83-84	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6341	USW00014942	1983	12	SNOW	104	14	4.094488188976378	83-84	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6341	USW00014942	1983	12	SNOW	8	15	0.31496062992125984	83-84	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6341	USW00014942	1983	12	SNOW	25	16	0.984251968503937	83-84	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6341	USW00014942	1983	12	SNOW	127	20	5.0	83-84	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6341	USW00014942	1983	12	SNOW	25	21	0.984251968503937	83-84	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6341	USW00014942	1983	12	SNOW	51	27	2.0078740157480315	83-84	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6353	USW00014942	1984	1	SNOW	76	1	2.9921259842519685	83-84	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6353	USW00014942	1984	1	SNOW	8	23	0.31496062992125984	83-84	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6368	USW00014942	1984	2	SNOW	25	18	0.984251968503937	83-84	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6368	USW00014942	1984	2	SNOW	25	27	0.984251968503937	83-84	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6383	USW00014942	1984	3	SNOW	25	6	0.984251968503937	83-84	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6383	USW00014942	1984	3	SNOW	51	7	2.0078740157480315	83-84	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6383	USW00014942	1984	3	SNOW	25	9	0.984251968503937	83-84	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6383	USW00014942	1984	3	SNOW	51	11	2.0078740157480315	83-84	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6383	USW00014942	1984	3	SNOW	25	12	0.984251968503937	83-84	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6383	USW00014942	1984	3	SNOW	81	17	3.188976377952756	83-84	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6383	USW00014942	1984	3	SNOW	25	18	0.984251968503937	83-84	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6383	USW00014942	1984	3	SNOW	76	19	2.9921259842519685	83-84	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6497	USW00014942	1984	12	SNOW	102	13	4.015748031496063	84-85	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6497	USW00014942	1984	12	SNOW	25	14	0.984251968503937	84-85	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6513	USW00014942	1985	1	SNOW	76	9	2.9921259842519685	84-85	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6513	USW00014942	1985	1	SNOW	25	30	0.984251968503937	84-85	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6525	USW00014942	1985	2	SNOW	51	4	2.0078740157480315	84-85	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6525	USW00014942	1985	2	SNOW	51	10	2.0078740157480315	84-85	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6542	USW00014942	1985	3	SNOW	76	30	2.9921259842519685	84-85	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6542	USW00014942	1985	3	SNOW	76	31	2.9921259842519685	84-85	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6643	USW00014942	1985	11	SNOW	25	19	0.984251968503937	85-86	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6643	USW00014942	1985	11	SNOW	51	29	2.0078740157480315	85-86	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6643	USW00014942	1985	11	SNOW	51	30	2.0078740157480315	85-86	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6658	USW00014942	1985	12	SNOW	5	1	0.1968503937007874	85-86	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6658	USW00014942	1985	12	SNOW	58	9	2.283464566929134	85-86	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6658	USW00014942	1985	12	SNOW	51	19	2.0078740157480315	85-86	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6682	USW00014942	1986	2	SNOW	13	4	0.5118110236220472	85-86	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6682	USW00014942	1986	2	SNOW	76	5	2.9921259842519685	85-86	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6682	USW00014942	1986	2	SNOW	25	6	0.984251968503937	85-86	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6682	USW00014942	1986	2	SNOW	51	7	2.0078740157480315	85-86	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6682	USW00014942	1986	2	SNOW	5	11	0.1968503937007874	85-86	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6682	USW00014942	1986	2	SNOW	25	13	0.984251968503937	85-86	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6711	USW00014942	1986	4	SNOW	8	14	0.31496062992125984	85-86	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6821	USW00014942	1986	11	SNOW	5	1	0.1968503937007874	86-87	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6821	USW00014942	1986	11	SNOW	30	10	1.1811023622047245	86-87	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6821	USW00014942	1986	11	SNOW	10	12	0.3937007874015748	86-87	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6841	USW00014942	1986	12	SNOW	74	1	2.9133858267716537	86-87	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6841	USW00014942	1986	12	SNOW	28	7	1.1023622047244095	86-87	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6841	USW00014942	1986	12	SNOW	38	8	1.4960629921259843	86-87	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6862	USW00014942	1987	1	SNOW	5	10	0.1968503937007874	86-87	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6862	USW00014942	1987	1	SNOW	10	17	0.3937007874015748	86-87	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6862	USW00014942	1987	1	SNOW	10	21	0.3937007874015748	86-87	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6862	USW00014942	1987	1	SNOW	5	25	0.1968503937007874	86-87	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6878	USW00014942	1987	2	SNOW	18	5	0.7086614173228347	86-87	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6878	USW00014942	1987	2	SNOW	23	28	0.9055118110236221	86-87	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6897	USW00014942	1987	3	SNOW	246	28	9.68503937007874	86-87	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
6897	USW00014942	1987	3	SNOW	20	29	0.7874015748031497	86-87	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7034	USW00014942	1987	11	SNOW	3	17	0.11811023622047245	87-88	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7034	USW00014942	1987	11	SNOW	76	27	2.9921259842519685	87-88	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7034	USW00014942	1987	11	SNOW	150	28	5.905511811023622	87-88	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7055	USW00014942	1987	12	SNOW	20	15	0.7874015748031497	87-88	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7055	USW00014942	1987	12	SNOW	8	27	0.31496062992125984	87-88	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7055	USW00014942	1987	12	SNOW	18	28	0.7086614173228347	87-88	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7055	USW00014942	1987	12	SNOW	5	31	0.1968503937007874	87-88	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7077	USW00014942	1988	1	SNOW	3	7	0.11811023622047245	87-88	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7077	USW00014942	1988	1	SNOW	5	9	0.1968503937007874	87-88	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7077	USW00014942	1988	1	SNOW	3	12	0.11811023622047245	87-88	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7077	USW00014942	1988	1	SNOW	15	19	0.5905511811023623	87-88	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7077	USW00014942	1988	1	SNOW	5	20	0.1968503937007874	87-88	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7077	USW00014942	1988	1	SNOW	10	21	0.3937007874015748	87-88	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7077	USW00014942	1988	1	SNOW	10	24	0.3937007874015748	87-88	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7098	USW00014942	1988	2	SNOW	13	3	0.5118110236220472	87-88	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7098	USW00014942	1988	2	SNOW	13	9	0.5118110236220472	87-88	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7098	USW00014942	1988	2	SNOW	13	10	0.5118110236220472	87-88	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7098	USW00014942	1988	2	SNOW	13	12	0.5118110236220472	87-88	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7098	USW00014942	1988	2	SNOW	5	14	0.1968503937007874	87-88	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7115	USW00014942	1988	3	SNOW	8	12	0.31496062992125984	87-88	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7115	USW00014942	1988	3	SNOW	3	16	0.11811023622047245	87-88	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7115	USW00014942	1988	3	SNOW	10	17	0.3937007874015748	87-88	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7250	USW00014942	1988	11	SNOW	61	15	2.4015748031496065	88-89	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7250	USW00014942	1988	11	SNOW	5	16	0.1968503937007874	88-89	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7250	USW00014942	1988	11	SNOW	15	27	0.5905511811023623	88-89	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7250	USW00014942	1988	11	SNOW	20	29	0.7874015748031497	88-89	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7250	USW00014942	1988	11	SNOW	8	30	0.31496062992125984	88-89	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7268	USW00014942	1988	12	SNOW	64	11	2.5196850393700787	88-89	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7268	USW00014942	1988	12	SNOW	3	15	0.11811023622047245	88-89	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7268	USW00014942	1988	12	SNOW	3	26	0.11811023622047245	88-89	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7284	USW00014942	1989	1	SNOW	8	7	0.31496062992125984	88-89	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7284	USW00014942	1989	1	SNOW	23	25	0.9055118110236221	88-89	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7284	USW00014942	1989	1	SNOW	5	28	0.1968503937007874	88-89	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7305	USW00014942	1989	2	SNOW	38	2	1.4960629921259843	88-89	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7305	USW00014942	1989	2	SNOW	13	3	0.5118110236220472	88-89	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7305	USW00014942	1989	2	SNOW	23	4	0.9055118110236221	88-89	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7305	USW00014942	1989	2	SNOW	23	5	0.9055118110236221	88-89	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7305	USW00014942	1989	2	SNOW	99	12	3.8976377952755907	88-89	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7305	USW00014942	1989	2	SNOW	3	13	0.11811023622047245	88-89	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7305	USW00014942	1989	2	SNOW	53	19	2.0866141732283467	88-89	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7305	USW00014942	1989	2	SNOW	41	20	1.6141732283464567	88-89	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7305	USW00014942	1989	2	SNOW	8	27	0.31496062992125984	88-89	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7321	USW00014942	1989	3	SNOW	56	1	2.204724409448819	88-89	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7321	USW00014942	1989	3	SNOW	10	2	0.3937007874015748	88-89	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7321	USW00014942	1989	3	SNOW	5	3	0.1968503937007874	88-89	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7321	USW00014942	1989	3	SNOW	10	4	0.3937007874015748	88-89	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7321	USW00014942	1989	3	SNOW	3	14	0.11811023622047245	88-89	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7464	USW00014942	1989	11	SNOW	5	15	0.1968503937007874	89-90	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7464	USW00014942	1989	11	SNOW	25	27	0.984251968503937	89-90	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7485	USW00014942	1989	12	SNOW	5	6	0.1968503937007874	89-90	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7485	USW00014942	1989	12	SNOW	13	10	0.5118110236220472	89-90	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7485	USW00014942	1989	12	SNOW	10	13	0.3937007874015748	89-90	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7485	USW00014942	1989	12	SNOW	5	14	0.1968503937007874	89-90	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7485	USW00014942	1989	12	SNOW	79	18	3.110236220472441	89-90	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7485	USW00014942	1989	12	SNOW	13	20	0.5118110236220472	89-90	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7485	USW00014942	1989	12	SNOW	3	23	0.11811023622047245	89-90	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7485	USW00014942	1989	12	SNOW	3	26	0.11811023622047245	89-90	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7485	USW00014942	1989	12	SNOW	5	31	0.1968503937007874	89-90	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7506	USW00014942	1990	1	SNOW	127	20	5.0	89-90	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7506	USW00014942	1990	1	SNOW	5	24	0.1968503937007874	89-90	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
7523	USW00014942	1990	2	SNOW	8	1	0.31496062992125984	89-90	41.3103	-95.8992	299.3	NE	OMAHA EPPLEY AIRFIELD			72550.0	US	United States	NEBRASKA
